date,tweet_id,Tweet
2020-12-11 00:42:50,1337196107407962115,Don’t go ghost on me I’m a go thriller on ya
2020-12-11 00:42:50,1337196107403841538,"@whctry Hi @realDonaldTrump, I am asking you to please commute #BrandonBernard's sentence to life w/o parole, and s… https://t.co/90ZnrBQ8ap"
2020-12-11 00:42:50,1337196107403825152,RT @Snow_Blacck: OMG the official cast of #TheLittleMermaid !!! 😍😍🔥🔥 https://t.co/mnumdSJ4O2
2020-12-11 00:42:50,1337196107403759618,"RT @_WhereIsLaurynn: I wouldn't dare let another nigga Babymomma me , you fuck niggas are too disrespectful &amp; sell out like straight hoes…"
2020-12-11 00:42:50,1337196107403644931,"RT @Al0haNani: a sunday in the courtyard dream

📍shiraz, Iran https://t.co/1hvKeClWWz"
2020-12-11 00:42:50,1337196107399630852,EOCTOR STRANGED
2020-12-11 00:42:50,1337196107395440644,Definitely sex stuff https://t.co/o2Rvdl9jDi
2020-12-11 00:42:50,1337196107391266817,RT @tattooedmotive: USE YOUR VOICE #BrandonBernard #SaveBrandonBernard https://t.co/Sqw05hB40I
2020-12-11 00:42:50,1337196107391258627,"RT @Disney: In a first-of-its-kind collaboration, @DisneyAnimation and Pan-African entertainment company Kugali will team up to create an a…"
2020-12-11 00:42:50,1337196107391242240,"You come often in my sleep dreams, as if you will soon!"
2020-12-11 00:42:50,1337196107387056128,@AvisPlumb And that’s my face. How bout you princess??
2020-12-11 00:42:50,1337196107386875910,RT @wannabelisa: did it work https://t.co/6rkWKvSAlY
2020-12-11 00:42:50,1337196107382788097,"@realDonaldTrump Hi @realDonaldTrump, I am asking you to please commute #BrandonBernard's sentence to life w/o paro… https://t.co/wDF8tH5IgS"
2020-12-11 00:42:50,1337196107378683906,Holding shit in is a habit . I just hate talking about my feelings . Just seems like a waste of time
2020-12-11 00:42:50,1337196107374407681,RT @mirraallure: Imagine there are still people that believe “introducing” your kids to queerness is “too” much for kids. SB: I don’t want…
2020-12-11 00:42:50,1337196107370291201,RT @ThrowbackHoops: Zach LaVine really jumped from the free throw line and put it between his legs. Still wild to me. https://t.co/09bH0tCn…
2020-12-11 00:42:50,1337196107370274821,RT @TheABCouple: When I think about the future ; I think about you. 💍🤍
2020-12-11 00:42:50,1337196107366010881,"RT @wallsvoI6: CALLS ARE APPARENTLY THE MOST EFFECTIVE THING RN!!!! 
call: (202) 353-1555 #BrandonBernard https://t.co/m7Crl50mjD"
2020-12-11 00:42:50,1337196107365924864,RT @EUPH0RIAL0VE: how it started           how it’s going https://t.co/QSgZRN15Av
2020-12-11 00:42:50,1337196107357712384,OMG WANDAVISION IS A MASTERPIECE IDC
2020-12-11 00:42:50,1337196107357679621,@InsolarXNS @LunarCRUSH I'm going to go big on this dip to hold for the long term 👊
2020-12-11 00:42:50,1337196107357593602,"@90SRAGER Hi @realDonaldTrump,
I am asking you to please commute #BrandonBernard's sentence to life w/o parole, and… https://t.co/Xr5yMAFqEj"
2020-12-11 00:42:50,1337196107357593601,RT @LPseattle: #SABCS20 Case Discussion 2 featured two cases (4 and 5) on #lobular #breastcancer patients.  Many examples of the difficulty…
2020-12-11 00:42:50,1337196107353501698,"@unsaidashley @realDonaldTrump Hi. @realDonaldTrump, I am asking you to please commute #BrandonBernard's sentence t… https://t.co/sOg7HT6Cib"
2020-12-11 00:42:50,1337196107353485313,RT @CourierNewsroom: 🎵 He's leavin' (leavin') on that midnight train to Georgia 🎵 https://t.co/QMu3MihDex
2020-12-11 00:42:50,1337196107353481217,RT @UltimaShadowX: Fall Guys winning Best Community Support when it took them months to address hackers and they still haven't solved the p…
2020-12-11 00:42:50,1337196107345121280,@RiseFallNick Where the buzz lightyear of star command tv show that aired on Disney channel back in the day
2020-12-11 00:42:50,1337196107345092608,Kmt Rip Peggy 😒
2020-12-11 00:42:50,1337196107336724485,TIANA SERIES?!?!?!!??!
2020-12-11 00:42:50,1337196107332345856,i shld get dance instructor to play la vie en rose today😺
2020-12-11 00:42:50,1337196107319808000,RT @jakeupdateteam: The first thing #JAY said when he saw #JAKE at the profile shoot was  “He is so good looking” and the staff agreed. 😘…
2020-12-11 00:42:50,1337196107319762944,RT @archivegukk: boyfriend koo ♡ https://t.co/88fOev3pfQ
2020-12-11 00:42:50,1337196107315748867,"@barstoolsports He needs to come join @MylesLGarrett here in ""the land"" for the @Browns . That would be epic...… https://t.co/TDpgb4Rviy"
2020-12-11 00:42:50,1337196107315650560,RT @silenhalle: bully this bupy https://t.co/ztBvVBU7wj
2020-12-11 00:42:50,1337196107315597318,THAT FUCKIN WANDAVISON TRAILER
2020-12-11 00:42:50,1337196107311575041,"RT @wandavision: ""We are an unusual couple."" Marvel Studios' #WandaVision, an Original Series, starts streaming Jan. 15 on #DisneyPlus. htt…"
2020-12-11 00:42:50,1337196107311550466,RT @fireman452a: Sometimes you just CAN’T help yourself. You see trump’s motorcade so you respond the ONLY WAY YOU CAN. 😜😜😜😜 #FlipTheSenate…
2020-12-11 00:42:50,1337196107311538176,WOOOOPER
2020-12-11 00:42:50,1337196107307380738,"@SmashXBehemoth Even better, Alien Hominid FIGHTER?😳😳😳"
2020-12-11 00:42:50,1337196107298983939,RT @WinonaLaduke: Most certainly does
2020-12-11 00:42:50,1337196107298910210,RT @FIVESTAPES: PLEASE DONT USE THE HASHTAG WHEN USING THE COPY PASTE ALL IT DOES IS FLOOD THE HASHTAG WITH SPAM AND DOESNT HELP THOSE WHO…
2020-12-11 00:42:50,1337196107298795524,"RT @mygtrivias: Retweet / Reply 

I’m voting for #QuaranteamBTS in #TheLockdownAwards on @LiveXLive (@BTS_twt)"
2020-12-11 00:42:50,1337196107294797826,@cle7ero @njpwglobal @njpwworld When ya think about it. This did slowly begin the process of AEW even if they didn’t come around till 2019
2020-12-11 00:42:50,1337196107294707714,RT @lightsbloom: you’re laughing. sephiroth just murdered mario and you’re laughing
2020-12-11 00:42:50,1337196107290476544,AMERICA CHAVEZ ITS OFFICIAL
2020-12-11 00:42:50,1337196107290460164,"RT @mygtrivias: Retweet / Reply 

I’m voting for #QuaranteamBTS in #TheLockdownAwards on @LiveXLive (@BTS_twt)"
2020-12-11 00:42:50,1337196107286392833,Been gyming for three years and I still don’t look as ripped as the guys here 💀
2020-12-11 00:42:50,1337196107282051072,"RT @cutrainbaenardo: Music video? No, It's a short film that is around 7 minutes 🤧💙

📎https://t.co/aZwYleW5EU

#KathNielxBenAndBenxGege htt…"
2020-12-11 00:42:50,1337196107273793536,@VictoriaCharts silas TREAT MYSELF OUT NOW
2020-12-11 00:42:50,1337196107273789441,"@justyincase I cannot fathom 20,000 people owning these slap masks"
2020-12-11 00:42:50,1337196107273662464,Got this I today 🔥🔥 https://t.co/TmXxjTe6tN
2020-12-11 00:42:50,1337196107269513217,"RT @weverseofficial: Pre-order #2021NYEL Online Live Streaming Ticket and get your favorite artist’s Special Ticket💌!

If you get the Early…"
2020-12-11 00:42:50,1337196107265282048,She’s so pretty. 😍 https://t.co/snVsoMD6C5
2020-12-11 00:42:50,1337196107265236992,"RT @Whittymeg1: @RepDLamborn @RepMikeJohnson @HouseGOP @realDonaldTrump This behavior is EXACTLY why I'm ashamed I was a republican.

I'll…"
2020-12-11 00:42:50,1337196107261243394,RT @Safa_khani: A Muslim girl deserve to be a wife not a girlfriend 🥺🖤🙈
2020-12-11 00:42:50,1337196107261161473,RT @agustdfms: we miss you so much &lt;3 https://t.co/dilFXzcGXk
2020-12-11 00:42:50,1337196107261079555,@maxkeiser @SwanBitcoin is that a good thing? PayID transfer from my account in Australia and I can stack sats in t… https://t.co/KeXhpiiN9T
2020-12-11 00:42:50,1337196107257044994,@LipstickGeekMUE Love it!
2020-12-11 00:42:50,1337196107248459779,@n_ikuman Anticipating seeing 50 Johnnys 🙏 https://t.co/0e0AUSMRaI
2020-12-11 00:42:50,1337196107244449796,@takabodypillow Omg first s circle 🤩🤩🤩😋😋😋😋🪰🪰
2020-12-11 00:42:50,1337196107240271873,"@whctry Hi @realDonaldTrump, I am asking you to please commute Brandon Bernard's sentence to life w/o parole, and s… https://t.co/hJxFyLGnXy"
2020-12-11 00:42:50,1337196107236057089,@realDonaldTrump 31 are not.
2020-12-11 00:42:50,1337196107235950592,"RT @jaeyonghourly: our cutest boys, im crying😭 https://t.co/PdIVQpcKgD"
2020-12-11 00:42:50,1337196107231727618,"RT @SamiaRashid8: If you are awake ,this beautiful melody is for you ❤️ 

Hear it up 😌

|| kathirunnu || -@shreyaghoshal 🌼

Btw Good Night…"
2020-12-11 00:42:50,1337196107227664384,RT @AioriaTsuki: King of round glasses 😌 https://t.co/UCy74HY3BS
2020-12-11 00:42:50,1337196107223490561,"RT @kibblesmith: Republicans will take their shoes off at the airport for the rest of their lives for the 3,000 people who died on one day…"
2020-12-11 00:42:50,1337196107219275776,@LittenFire_ Sas but true DX. I love how people complain about Fire Emblem getting too many reps. And yet no one is… https://t.co/YqF2cRYolp
2020-12-11 00:42:50,1337196107219267585,"RT @realDonaldTrump: 19 states are fighting for us, almost unheard of support!"
2020-12-11 00:42:50,1337196107215015936,"RT @UltClassicRock: The Rolling Stones have authorized their music to be used in a TV series about their first decade. 

https://t.co/qHm8p…"
2020-12-11 00:42:50,1337196107210907648,"@AzzurriFanPhil @Saturnion96 @NapoliSansone Yep agreed, Phil. My opinion, they did him and Seedorf dirty."
2020-12-11 00:42:50,1337196107210756102,Horny Twitter dierrr😂
2020-12-11 00:42:50,1337196107206709251,"@lightzuplou @diiorhobii Hi 
@realDonaldTrump
, I am asking you to please commute Brandon Bernard's sentence to lif… https://t.co/QaORMahMzS"
2020-12-11 00:42:50,1337196107202318338,"RT @Disney: Director of the Academy Award-winning short Bao, Domee Shi, brings us Turning Red. Meet Mei: she experiences the awkwardness of…"
2020-12-11 00:42:50,1337196107202318336,"RT @blvrtyoungtae: ┊　　┊　　┊　　┊
┊　　┊　　┊　　★
┊　　┊　　☆
┊　　★𝕪𝕠𝕦'𝕣𝕖 𝕞𝕪 𝕘𝕠𝕝𝕕𝕖𝕟 𝕙𝕠𝕦𝕣,
☆𝕥𝕙𝕖 𝕔𝕠𝕝𝕠𝕣 𝕠𝕗 𝕞𝕪 𝕤𝕜𝕪♡

[it's my first lvtsd] 

#LVTSD #LuvitySe…"
2020-12-11 00:42:50,1337196107198324739,"RT @Ring_Sheryl: Let me say this most sincerely:

If you think that @TulsiGabbard is a Leftist, fuck you. https://t.co/3TmhHcTfux"
2020-12-11 00:42:50,1337196107198312450,RT @TheMrPasquale: SEGA looking at Netflix as they announced the 3D animated Sonic cartoon too early https://t.co/ECM0G4rMlO
2020-12-11 00:42:50,1337196107198304256,RT @phoebe_bridgers: jk it’s going to take me like 8 years to make another record
2020-12-11 00:42:50,1337196107198291969,i hacked this mfs twt :3
2020-12-11 00:42:50,1337196107198132224,RT @ScottZILWarrior: I am going to send a random person $25 when i wake up all you have to do is RT and be following myself and the 🤴 @davi…
2020-12-11 00:42:50,1337196107194044421,RT @MightyKeef: This wasn’t the outfit I had in mind. https://t.co/vLj77jIJgJ
2020-12-11 00:42:50,1337196107181527040,@realDonaldTrump Yea but next Monday all the states will vote for Biden sorry #PIGDICK
2020-12-11 00:42:50,1337196107177238529,So I just took apart and replaced some fans on a 1080ti. First time messing with a GPU and it didn't break so yay!!!
2020-12-11 00:42:50,1337196107177238528,"RT @_bexorcist: this is it, this is the ONE https://t.co/HpOIznSwXW"
2020-12-11 00:42:50,1337196107173154817,Pokemon go catch Corona
2020-12-11 00:42:50,1337196107172958208,"@sIeepyastro Hi @realDonaldTrump, I am asking you to please commute #BrandonBernard's sentence to life w/o parole,… https://t.co/tAuddZkXIA"
2020-12-11 00:42:50,1337196107164770305,"@GoodBrotherGame The Game Awards are turning into the academy awards right in front of our eyes, didn’t take long"
2020-12-11 00:42:50,1337196107156377601,Top story: @johnkruzel: '⚖️JUST IN: New amicus brief from 106 Republican House members in support of Texas' bid to… https://t.co/9QnaLBLBjf
2020-12-11 00:42:50,1337196107156303872,ROD TOWARDS THE ROD TOWARDS THE FISH!! ease up with a new photos i took! nothing beats the line's going to snap! check out
2020-12-11 00:42:50,1337196107156209665,RT @MTV: Me preparing for @taylorswift13 to drop #evermorealbum so I can analyze every single Easter Egg: https://t.co/6fnPAVFMOB
2020-12-11 00:42:50,1337196107147972609,RT @1996Biggs: Learn to sit back and observe. Everything doesn’t need a reaction.
2020-12-11 00:42:50,1337196107147915264,@Lyndonx Groundhogs Day !
2020-12-11 00:42:50,1337196107147821056,"The things we've lost to the pandemic and the criminal negligence from so many people are vast, and the deaths and… https://t.co/Yoabb3iU9h"
2020-12-11 00:42:50,1337196107143770114,@SkySportsNews @anthonyfjoshua Olaseni a. K. a- AJ-please no soft landing for this guy. You can safe your hit to Ro… https://t.co/vDTd4I63kk
2020-12-11 00:42:50,1337196107143720965,"@simp4clairo Hi @realDonaldTrump ,
I am asking you to please commute Brandon Bernard’s sentence to life w/o parole,… https://t.co/MN7s8GaUAN"
2020-12-11 00:42:50,1337196107135393793,"@NotUrCharger ""He will, but he probably won't care too much as long as you're not distracting the other students"""
2020-12-11 00:42:50,1337196107135287296,"@realDonaldTrump Hi @realDonaldTrump, I am asking you to please commute #BrandonBernard's sentence to life w/o paro… https://t.co/oNJHC5Vnv4"
2020-12-11 00:42:50,1337196107131211778,"A new JFF superfan is enjoying my 129 videos, 145 posts, 58 photos, and 1831 likes. Here's a sneak peek. See ALL my… https://t.co/rgZmE7WfHI"
2020-12-11 00:42:50,1337196107131023365,RT @TeezySooSkep: When you’re the last one standing in rotation: https://t.co/mzOcQET2yB
2020-12-11 00:42:50,1337196107127021572,@RareBreedTysid @Premiere_co Mane they coming !!!!!
2020-12-11 00:42:50,1337196107118604289,"RT @ygipop: tw // death
-
-
https://t.co/ebjfytvUga please send an email, it takes 5 seconds, its already filled out!!!"
2020-12-11 00:42:50,1337196107118481409,"@shtupidspoonses @realDonaldTrump Hi @realDonaldTrump, I am asking you to please commute #BrandonBernard's sentence… https://t.co/66dB3DWYnJ"
2020-12-11 00:42:50,1337196107114434563,"RT @Porky_Draws: Welcome to the Family!

whether you like it or not

#SmashBrosUltimate #FreeMelee #SaveSmash #Sephiroth https://t.co/4uaQS…"
2020-12-11 00:42:50,1337196107114246147,"""WHO IS DOING THIS TO YOU?"" OH MY GOD IT HAS TO BE MEPHISTO RIGHT?!?! Boy what a trailer... #DisneyInvestorDay #Marvel"
2020-12-11 00:42:50,1337196107110232065,"RT @Leslieoo7: .@AGAshleyMoody I am one of 5,297,045 Floridians who voted for Joe Biden. 

I worked hard for Biden to win Florida, but he d…"
2020-12-11 00:42:50,1337196107110211587,"Hi @realDonaldTrump
i am asking you to please commute Brandon Bernard's sentence to life w/o parole, and save him f… https://t.co/YuccBHenXL"
2020-12-11 00:42:50,1337196107110211585,@BeanFromPA @hollandcourtney @meathouse60005 Lol I would do something like that.
2020-12-11 00:42:50,1337196107110092802,@michael_david41 We only love it when it's not happening to us.
2020-12-11 00:42:50,1337196107110092800,RT @_Hasoooo: Trying to work out how to undo my withdrawal.
2020-12-11 00:42:50,1337196107106017281,"RT @Disney: Disenchanted, a sequel to the hit film Enchanted, will stream exclusively on @DisneyPlus. Amy Adams returns for more fantastica…"
2020-12-11 00:42:50,1337196107101859841,"@cloudstbsl Hi 
@realDonaldTrump
, I am asking you to please commute Brandon Bernard's sentence to life w/o parole,… https://t.co/6wOjCNKZPE"
2020-12-11 00:42:50,1337196107101855746,@BabiAfuckingA Baby-boom
2020-12-11 00:42:50,1337196107097645058,"RT @theyscreamlexx1: My intentions will always be pure, I have no desire to be a shitty person."
2020-12-11 00:42:50,1337196107097583621,"RT @realDonaldTrump: 19 states are fighting for us, almost unheard of support!"
2020-12-11 00:42:50,1337196107093389312,"@realDonaldTrump COMMUTE BRANDON BERNARDS SENTENCE TO LIFE WITHOUT PAROLE, AND SAVE HIM FROM EXECUTION!! HE IS INNOCENT"
2020-12-11 00:42:50,1337196107089268739,"RT @PalmerReport: 106 House Republicans can kiss my ass. Trump still has literally no case, which means he'll lose his case automatically.…"
2020-12-11 00:42:50,1337196107089195008,@sav01 @nerfherder73 Probably a bachelorette party.
2020-12-11 00:42:50,1337196107089072128,NowPlaying 0:56 - shintaro matsuo https://t.co/X4qtYyNFsF 00:42
2020-12-11 00:42:50,1337196107085049856,"@copitoo_uwu dou, somos legales a"
2020-12-11 00:42:50,1337196107080798214,Is Christmas is cancelled? https://t.co/oWTyZrMdrb #Telford https://t.co/l1IVvGTp4h
2020-12-11 00:42:50,1337196107076689922,RT @FiteTV: Favorite promotion no longer in existence?
2020-12-11 00:42:50,1337196107072466949,"@LouisWTNews Hi 
@realDonaldTrump
,
I am asking you to please commute #BrandonBernard's sentence to life w/o parole… https://t.co/nA8rIkcnKn"
2020-12-11 00:42:50,1337196107072462853,"@KarolineBrooks3 @CajunBlueAZ1 Hugs, Karoline."
2020-12-11 00:42:50,1337196107068268545,"RT @TheRickyDavila: I’ll say it again, all of the 18 AGs and 106 House Republicans joining Texas’ effort to erase and overturn an election…"
2020-12-11 00:42:50,1337196107068215298,"RT @FAIRLYPUNZ: IT HAS BEEN 24 MINUTES AND BRANDON IS STILL ALIVE. PLEASE DO YOUR PART TO HELP SAVE THIS MAN 
#BrandonBernard https://t.co/…"
2020-12-11 00:42:50,1337196107068129286,RT @ShofuBeatdown: All I saw was another sword character with reflect and impeccable range spam potential
2020-12-11 00:42:50,1337196107068129280,imma sleep https://t.co/5IxJHCD4gc
2020-12-11 00:42:50,1337196107059826697,"RT @imamirrorball1: @BARBlETHINGZ Hi @realDonaldTrump, I am asking you to please commute #BrendanBernard’s sentence to life without parole,…"
2020-12-11 00:42:50,1337196107059773446,"RT @CultureCrave: Chris Evans will voice Buzz Lightyear in a new origin film 'Lightyear'

Coming 2022 🚀 https://t.co/YQ7Ocil8qg"
2020-12-11 00:42:50,1337196107059712001,RT @haesoo_official: Don’t forget to do this today ☺️
2020-12-11 00:42:50,1337196107051327498,"RT @antonioguterres: The #COVID19 pandemic has reinforced a fundamental truth: human rights violations harm us all.

People and their right…"
2020-12-11 00:42:50,1337196107047297026,"@MysterySolvent Dumb, Dumber and Dumbest."
2020-12-11 00:42:50,1337196107047297024,"@emakbakia_ the millionth star wars cash in sucks, but something like this somehow feels even more depressing, just… https://t.co/cLmYl3F1xV"
2020-12-11 00:42:50,1337196107034746881,"// Added in the second part of Acy's backstory that explains how she became the Winter Maiden.

Survivor's guilt, anyone??"
2020-12-11 00:42:50,1337196107034730501,"RT @driedpears: // death
hey if u wanna spam emails to trump and your representatives to try and get brandon bernard off of death row, use…"
2020-12-11 00:42:50,1337196107026337792,7 ) I would have been fine doing my thing on wordpress but looking forward to showing there is lumos to fandom and… https://t.co/K7wbmkEe0V
2020-12-11 00:42:50,1337196107026280448,"RT @IGN: BREAKING: Disney revealed that the Obi-Wan Kenobi series on Disney+ will see the return of Hayden Christensen as Darth Vader. 

Di…"
2020-12-11 00:42:50,1337196107026272257,big hit please give him black hair 💔 https://t.co/eH0fThAhdd
2020-12-11 00:42:50,1337196107026190336,RT @kylegriffin1: 18 red states want the Supreme Court to overturn the will of the people.
2020-12-11 00:42:50,1337196107026186241,Calling only took me 30 seconds at most!! Please do it! https://t.co/1UdCS1y6EC
2020-12-11 00:42:50,1337196107013660674,"RT @luvjk8: @miiramiira7 @TIME @raisabruner @BTS_twt 방탄은 7
Hello @TIME @raisabruner, we observed that Jungkook’s part wasn’t included in yo…"
2020-12-11 00:42:50,1337196107013574657,"RT @Ranting_Trans: 16 is not too late to transition
21 is not too late to transition
25 is not too late to transition
40 is not too late to…"
2020-12-11 00:42:50,1337196107009429505,everyone sus eject everything
2020-12-11 00:42:50,1337196107009384454,"RT @Nibellion: Century: Age of Ashes announced, dragon vs dragon combat, coming February 2021 #TheGameAwards https://t.co/99rJYkeZ8Y"
2020-12-11 00:42:50,1337196107001196545,"@demcreeniggas something to do with knife play , ion know why but it was the first thing that came to mind"
2020-12-11 00:42:50,1337196107001196544,It's so obvious to me that Elam has to be the guy that shadows Smith the entire game. You get Wilson or Kimbrough m… https://t.co/AnylP7ScXd
2020-12-11 00:42:50,1337196106996985858,@CamEdwards 🤦🏽‍♂️ let's get rid of the clowns in Virginia. please! 🤡 https://t.co/bBnsp2vlg5
2020-12-11 00:42:50,1337196106992631810,@inkygutz hello
2020-12-11 00:42:50,1337196106988494849,@its_menieb @thegameawards @SuckerPunchProd @SupergiantGames @HalfLifeAlyx @TonyHawkTheGame @ELDENRING legit thought this was BOTW
2020-12-11 00:42:50,1337196106984411136,RT @MikeBalsamo1: This has happened a few times before with other executions this year. Basically the BOP puts media witnesses through secu…
2020-12-11 00:42:50,1337196106980200452,"@TUBB0M0M3NT @realDonaldTrump Hi 
@realDonaldTrump
, I am asking you to please commute #BrandonBernard's sentence t… https://t.co/dAXSv8kXze"
2020-12-11 00:42:50,1337196106980134914,@JJKMP7 message me if ya need ily
2020-12-11 00:42:50,1337196106967617538,"@MHKogath Oh yeah, BotW2 too, of course."
2020-12-11 00:42:50,1337196106967560193,"RT @basem_Elserafey: #NewProfilePic 
In a world full of trends, I want to remain a classic. https://t.co/C1KGzzHD92"
2020-12-11 00:42:50,1337196106967552001,@MasonTheKid_ Love my g
2020-12-11 00:42:50,1337196106963443713,@realDonaldTrump I like how it says “this claim has been disputed” as to say oh we checked into this and it’s not m… https://t.co/SwRSgfCc6y
2020-12-11 00:42:50,1337196106963431429,Ooof ! I need to start https://t.co/in0nU9ENor
2020-12-11 00:42:50,1337196106959220739,@CharmC_Arm Keep your head up and eyes forward. I feel certain you got this.
2020-12-11 00:42:50,1337196106959171587,"I'm in this. 

For those who don't know, it's like URL or KOTD
but on Discord. 

My battle vs. Theories05 should be… https://t.co/koH9CgBH9v"
2020-12-11 00:42:50,1337196106959056897,RT @PoliticusSarah: 106 House Republicans have thrown democracy out the window and filed a brief supporting the Supreme Court overturning t…
2020-12-11 00:42:50,1337196106954858498,"@POSlITIONS Hi @realDonaldTrump, I am asking you to please commute #BrandonBernard's sentence to life w/o parole, a… https://t.co/CGVPaeiA8i"
2020-12-11 00:42:50,1337196106950864899,@RamsNFL @SoFiStadium @nflnetwork @ESPNLosAngeles @931JACKFM @TuLigaRadio Anybody Wanna Bet 20 On The Game Before I… https://t.co/zxF0grAWoz
2020-12-11 00:42:50,1337196106942455809,RT @moseason_: I’ve asked where everybody’s chicken pox scars were. Quite a few of y’all told me you never got the chicken pox because you…
2020-12-11 00:42:50,1337196106942357504,I can’t stand the narrative that the South experiences racism at a level that we couldn’t imagine on the West or in… https://t.co/jgA1QrBfzN
2020-12-11 00:42:50,1337196106942304256,This is either a dodge or a setup for a kick. But since I'm terrible at capoeira I honestly have no idea 😅… https://t.co/YJ8DaM8KdP
2020-12-11 00:42:50,1337196106942271489,RT @btsyoutubedata: .@BTS_twt 'On Kinetic Manifesto Film' has surpassed 299M views on YouTube
2020-12-11 00:42:50,1337196106938277888,RT @Chrominize: THIS https://t.co/YtvreYdiBh
2020-12-11 00:42:50,1337196106938273792,@CandyCornball Wary?
2020-12-11 00:42:50,1337196106934063105,@pawgerrz are you okay?
2020-12-11 00:42:50,1337196106933997569,RT @marwa43_: is it too late to learn how to ride a bike
2020-12-11 00:42:50,1337196106933911552,RT @warmlacroix: seth rogen’s growth in pottery is making me emotional https://t.co/Q25xNGxdFQ
2020-12-11 00:42:50,1337196106929893379,"RT @starwars: “Everything I did, I did for the Rebellion.” Andor, an Original Series set in the Star Wars universe, is streaming in 2022 on…"
2020-12-11 00:42:50,1337196106929692674,@ryanlcooper @McBrungus @DingusJMcGee @abc1928374650 @FrothySamadhi @4States4DC No one's disputing Obama didn't go… https://t.co/29e6DZLoTa
2020-12-11 00:42:50,1337196106925608960,RT @georgegriffiths: Best of the best of the best  https://t.co/9W8PJuddIu
2020-12-11 00:42:50,1337196106921422848,everybody just making me mad or irritating me like .
2020-12-11 00:42:50,1337196106917289987,"@loveoncarolinaa Hi @realDonaldTrump,
I am asking you to please commute #BrandonBernard's sentence to life w/o paro… https://t.co/fhyWLgQbwg"
2020-12-11 00:42:50,1337196106917289986,"RT @MTV: I'm ready, @taylorswift13. https://t.co/1SnIADy10B"
2020-12-11 00:42:50,1337196106917277698,"RT @BrianFrosh: Despite multiple losses in courts across the country, the President &amp; his allies continue to peddle false claims of voter f…"
2020-12-11 00:42:50,1337196106917228544,"So when will Dr Fauci &amp; his family be getting the vaccine? How about Obama, Bush &amp; Clinton?"
2020-12-11 00:42:50,1337196106917154821,RT @hoboulis: wait because... https://t.co/NlIab7neYI
2020-12-11 00:42:50,1337196106913107968,"@ChrisANethery @celticgrl68 @HeatherLarson5 @ericgarland Semantics aside, she is spot on with her research into his ties to organized crime."
2020-12-11 00:42:50,1337196106913091584,I need to go back to DR bc I miss paying the equivalent of $10 for gel mani pedi instead of $50-$60
2020-12-11 00:42:50,1337196106908897280,@abbygov Okay I may have major memory loss but I know I’ve seen this tweet like 30 different times
2020-12-11 00:42:50,1337196106896330753,RT @rickriordan: This just in from Mount Olympus: A FIRST LOOK at the logo for PERCY JACKSON AND THE OLYMPIANS on @disneyplus!! https://t.c…
2020-12-11 00:42:50,1337196106887794689,RT @BENTAlHOOBS: yall pls take the time to do this like ik yall have other stuff to do but its important hes literally minutes away from be…
2020-12-11 00:42:50,1337196106883751937,RT @Bi_Human_Haven: He looks so good in this photoshoot. https://t.co/j6EmQv22QY
2020-12-11 00:42:50,1337196106883584000,@l_y_ss That or they just make them bad /:
2020-12-11 00:42:50,1337196106879406083,RT @funder: BREAKING: 90 Republicans did not sign on to support Trump’s frivolous Texas lawsuit. That’s the real headline.
2020-12-11 00:42:50,1337196106875342850,@JavManjarres @marcorubio @Floridianpress Personally know cases that applied b4 myself and to this day haven’t hear… https://t.co/bMEDP43HHG
2020-12-11 00:42:50,1337196106871136256,RT @PersonaOOC: Submitted by: @TheMythCereal https://t.co/QtNcE08Zdo
2020-12-11 00:42:50,1337196106871046146,RT @miss_laryea2: who wants to recreate?
2020-12-11 00:42:50,1337196106866860033,$TONR Tomorrow’s play; loaded up 👀 https://t.co/R4l5gS4l3p
2020-12-11 00:42:50,1337196106862702593,I'm black. https://t.co/cQWmOAUWvL
2020-12-11 00:42:50,1337196106862620672,@irenegives @catgirlchaeng done
2020-12-11 00:42:50,1337196106850168832,Ooo. DISCO ELYSIUM: The Final Cut. Please be on a console as my ludicrously expensive Word processor (MacBook) can’… https://t.co/8e0ttC1ARJ
2020-12-11 00:42:50,1337196106850000898,"RT @slpng_giants: .@Visa, in light of your decision today to no longer do business with Pornhub because of illegal content, will you be mak…"
2020-12-11 00:42:50,1337196106846007296,"In 2020 u can get a transplant for any organ in your body, buy a car that drives itself, map the entire human genom… https://t.co/TwmAaDt4bY"
2020-12-11 00:42:50,1337196106845982722,RT @dontouchmycrown: how many times do black ppl have to tell yall to stop spreading copy pastas with the hashtag of another black person?…
2020-12-11 00:42:50,1337196106837536768,@mathgekko Followers
2020-12-11 00:42:50,1337196106833334273,"RT @FAIRLYPUNZ: IT HAS BEEN 24 MINUTES AND BRANDON IS STILL ALIVE. PLEASE DO YOUR PART TO HELP SAVE THIS MAN 
#BrandonBernard https://t.co/…"
2020-12-11 00:42:50,1337196106829139969,A few other odds and ends plus a healthy dose of Beaver Nelson in there.
2020-12-11 00:42:50,1337196106824839168,"F34E5D0D :Battle ID
I need backup!
Lvl 120 Metatron
https://t.co/TydAkJmCYn"
2020-12-11 00:42:50,1337196106820841473,RT @DeborahMeaden: It is being called Australian Style not Australian... because Australia already has arrangements with the EU that we wil…
2020-12-11 00:42:50,1337196106820808705,"RT @MarvelStudios: A visionary new age of television begins. Marvel Studios' @WandaVision, an Original Series, starts streaming Jan. 15 on…"
